name,gender,nationality,nationalityID,birth
Tomoki Sukezane,male,Japan,Q17,1965
Shin'ichirō Arakawa,male,Japan,Q17,1966
Yoshiki Hishinuma,male,Japan,Q17,1958
Tomasz Starzewski,male,United Kingdom,Q145,1961
Toni Matičevski,male,Australia,Q408,1977
Traver Rains,male,United States,Q30,1977
Ian Griffiths,male,United Kingdom,Q145,1963
Takeo Nishida,male,Empire of Japan,Q188712,1922
Rabim Naiebzada,male,Afghanistan,Q889,1982
Nick Blanchet,male,New Zealand,Q664,1968
Jerusha Couture,male,Australia,Q408,1984
Kyoichi Fujita,male,Japan,Q17,1960
Tetsu Nishiyama,male,Japan,Q17,1974
Toshiaki Nagakusa,male,Japan,Q17,1948
Jun Takahashi,male,Japan,Q17,1969
Antonio Miró,male,Spain,Q29,1947
Antonio Pernas,male,Spain,Q29,1944
Tsuyoci Etoiles,male,Japan,Q17,1976
Nao Takekoshi,male,Japan,Q17,1966
Peeco,male,Japan,Q17,1945
Mario Muscariello,male,Italy,Q38,1973
Jurgen Lehl,male,Germany,Q183,1944
Katsuya Nakamura,male,Japan,Q17,1963
Hiromichi Nakano,male,Japan,Q17,1951
Keita Maruyama,male,Japan,Q17,1965
Taishi Nobukuni,male,Japan,Q17,1970
Ichirō Kimijima,male,Empire of Japan,Q188712,1929
Leo Rocco,male,Argentina,Q414,1972
Yūichi Kuroda,male,Japan,Q17,1964
Teru,male,Japan,Q17,1981
Christopher Nemeth,male,England,Q21,1959
Ricardo Seco,male,Mexico,Q96,1968
Peter Mwansa,male,Zambia,Q953,1992
Sueo Irie,male,Japan,Q17,1946
John Moore,male,United States,Q30,1928
Colin Cole,male,New Zealand,Q664,1931
John Anthony,male,United States,Q30,1938
Jean-Marie Armand,male,France,Q142,1930
Bernard Hanaoka,male,Poland,Q36,1949
Josep Lluís Steuri i Gómez,male,Spain,Q29,1957
Mustafa Hassanali,male,Tanzania,Q924,1980
Mychael Knight,male,Germany,Q183,1978
Willi Smith,male,United States,Q30,1948
William Baker,male,United Kingdom,Q145,1973
Andrzej Osiecki,male,Poland,Q36,1974
Randy Fenoli,male,United States,Q30,1970
Marcin Mostafa,male,Poland,Q36,1979
Barbaros Şansal,male,Turkey,Q43,1959
Yannis Tseklenis,male,Greece,Q41,1937
Billy Bo,male,Greece,Q41,1954
Hiromu Uetake,male,Japan,Q17,1978
Masao Mizuno,male,Empire of Japan,Q188712,1928
Takuya Asano,male,Japan,Q17,1962
Shibuya Zarny,male,Japan,Q17,1985
Kōji Watanabe,male,Japan,Q17,1947
Yukisaburō Watanabe,male,Japan,Q17,1949
Shinsuke Takizawa,male,Japan,Q17,1967
Naoki Takizawa,male,Japan,Q17,1960
Tokio Kumagai,male,Japan,Q17,1947
Akira Minagawa,male,Japan,Q17,1967
Sadaharu Hoshino,male,Japan,Q17,1978
Shunsaku Kimura,male,Japan,Q17,1979
Shunsuke Matsuoka,male,Japan,Q17,1972
Mitsuhiro Matsuda,male,Empire of Japan,Q188712,1934
Ben Mori,male,Japan,Q17,1981
Martti Kellokumpu,male,Finland,Q33,1963
Lý Quí Khánh,male,Vietnam,Q881,1990
Shayne Oliver,male,United States,Q30,1988
James Ferragamo,male,Italy,Q38,1971
Christian Siriano,male,United States,Q30,1985
Cargelli,male,Kingdom of the Netherlands,Q29999,1930
Nuno Gama,male,Portugal,Q45,1966
Oskar Metsavaht,male,Brazil,Q155,1961
Paulo Borges,male,Brazil,Q155,1962
Pedro Lourenço,male,Brazil,Q155,1991
Renato Loureiro,male,Brazil,Q155,1946
Ronaldo Fraga,male,Brazil,Q155,1967
Ronaldo Ésper,male,Brazil,Q155,1944
Kjell A. Nordström,male,Norway,Q20,1962
Peder Børresen,male,Norway,Q20,1977
Per Åge Sivertsen,male,Norway,Q20,1976
William Duborgh Jensen,male,Norway,Q20,1935
Aki Choklat,male,Finland,Q33,1963
Angelo Galasso,male,Italy,Q38,1959
Jukka Pellinen,male,Finland,Q33,1925
Yumihiko Amano,male,Japan,Q17,1978
Taro,male,Japan,Q17,1979
Masahito Uji,male,Japan,Q17,1952
Yoshio Miyagawa,male,Japan,Q17,1975
Shūhei Ogawa,male,Japan,Q17,1982
Yoshiyuki Konishi,male,Japan,Q17,1950
Akira Onozuka,male,Japan,Q17,1950
Daisuke Obana,male,Japan,Q17,1974
Mitsuharu Hirose,male,Japan,Q17,1955
Jōtarō Saitō,male,Japan,Q17,1969
Osmany Laffita,male,Cuba,Q241,1965
Eric de Kolb,male,Austria,Q40,1916
Jorge Duque Vélez,male,Colombia,Q739,1974
Basil Soda,male,Lebanon,Q822,1967
André Luiz Chapéu,male,Brazil,Q155,1940
David Azulay,male,Brazil,Q155,1953
Dener Pamplona de Abreu,male,Brazil,Q155,1937
Fernando Pires,male,Brazil,Q155,1954
Hugo Veiga,male,Portugal,Q45,1983
Hércules Barsotti,male,Brazil,Q155,1914
Simão Azulay,male,Brazil,Q155,1950
Tony Miranda,male,Portugal,Q45,1948
Walério Araújo,male,Brazil,Q155,1970
Ottavio Missoni,male,Kingdom of Italy,Q172579,1921
Nicolas Jebran,male,Lebanon,Q822,1974
Ion Fiz,male,Spain,Q29,1979
Erik Mortensen,male,Kingdom of Denmark,Q756617,1926
Kalle Kuusela,male,Finland,Q33,1975
Sami Tapani Korhonen,male,Finland,Q33,1977
Samu-Jussi Koski,male,Finland,Q33,1975
Jean Voigt,male,Kingdom of Denmark,Q756617,1940
Jørgen Bender,male,Kingdom of Denmark,Q756617,1938
Leslie Ming,male,Kingdom of Denmark,Q756617,1983
Mads Nørgaard,male,Kingdom of Denmark,Q756617,1961
Peter Jensen,male,Kingdom of Denmark,Q756617,1969
László Labancz,male,Romania,Q218,1928
Yuval Caspin,male,Israel,Q801,1957
Ivo Nikkolo,male,Estonia,Q191,1958
Simen Staalnacke,male,Norway,Q20,1976
Joseph Seroussi,male,Romania,Q218,1933
Gabi Grecko,female,United States,Q30,1989
Marja Rak,female,Finland,Q33,1966
Fiona Timantti,female,Finland,Q33,1982
Jenna Lyons,female,United States,Q30,1969
Léa Peckre,female,France,Q142,1984
Annette Worsley-Taylor,female,United Kingdom,Q145,1944
Anna Fendi,female,Italy,Q38,1933
Odessa Warren Grey,female,United States,Q30,1883
Božena Vavrečková,female,Czechoslovakia,Q33946,1913
Jany Temime,female,France,Q142,1948
Sinéad Burke,female,Ireland,Q27,1990
Diana Orving,female,Sweden,Q34,1985
Bria Vinaite,female,Lithuania,Q37,1993
Katharina Starlay,female,Germany,Q183,1966
María Mazás,female,Spain,Q29,1960
Daria Pynzar,female,Russia,Q159,1986
Keri Craig-Lee,female,Australia,Q408,1958
Emy Fick,female,Sweden,Q34,1876
Marie-Pierre Bernard,female,France,Q142,1958
Nandita Mahtani,female,India,Q668,1972
Marg von Schwerin,female,Sweden,Q34,1899
Augusta Lundin,female,Sweden,Q34,1840
Maral Yazarloo,female,Iran,Q794,1981
Luba Marks,female,France,Q142,1915
Elizabeth Handley-Seymour,female,United Kingdom,Q145,1873
Jadwiga Danislawa Krzykowski,female,Argentina,Q414,1934
Dena Rachman,female,Indonesia,Q252,1987
Marga Weimans,female,Kingdom of the Netherlands,Q29999,1970
ChinaSweets,female,United States,Q30,1901
Adrianne Ho,female,Canada,Q16,1987
Melanie Greensmith,female,Australia,Q408,1964
Ruti Zisser,female,United States,Q30,1974
Carlyne Cerf de Dudzeele,female,France,Q142,1950
Maya Penn,female,United States,Q30,2000
Moya Bowler,female,United Kingdom,Q145,1940
Jaana Varkki,female,Estonia,Q191,1971
Clare Waight Keller,female,United Kingdom,Q145,1970
Yana Nedzvetskaya,female,Russia,Q159,1957
Ana Paula Pereira,female,Brazil,Q155,1971
Nadège Vanhee-Cybulski,female,France,Q142,1978
Dior Delophont,female,France,Q142,1994
Adriana Santacruz,female,Colombia,Q739,1961
Monique van Heist,female,Kingdom of the Netherlands,Q29999,1972
Nour Hage,female,Lebanon,Q822,1988
Rosie Mercado,female,United States,Q30,1980
Maire Valdma,female,Estonia,Q191,1958
Valerie Aflalo,female,Sweden,Q34,1976
Chloe Dao,female,Laos,Q819,1972
Anne Sofie Madsen,female,Kingdom of Denmark,Q756617,1979
Gisella Giovenco,female,Italy,Q38,1946
Pat Crowley,female,Ireland,Q27,1933
Frankie Welch,female,United States,Q30,1923
Adrienne Vittadini,female,Hungary,Q28,1945
Adele Simpson,female,United States,Q30,1903
Kozue Hibino,female,Japan,Q17,1958
Marguerite Rostan,female,Mexico,Q96,1907
Pilar Zeta,female,Argentina,Q414,1986
Anna K,female,Ukraine,Q212,1995
Carol Lim,female,United States,Q30,1975
Yvette Hass,female,Sweden,Q34,1985
Ulyana Sergeenko,female,Russia,Q159,1979
Maria Monaci Gallenga,female,Kingdom of Italy,Q172579,1880
Anita Dongre,female,India,Q668,1963
Angela Kelly,female,United Kingdom,Q145,1957
Anamika Khanna,female,India,Q668,1977
Julie Fagerholt,female,Kingdom of Denmark,Q756617,1968
Itsuko Nakajima,female,Japan,Q17,1951
Nichole de Carle,female,United Kingdom,Q145,1984
Sille Sikmann,female,Estonia,Q191,1983
Viktoriya Tsyganova,female,Russia,Q159,1963
Mariya Tsigal,female,Russia,Q159,1980
Sultanna Frantsuzova,female,Russia,Q159,1975
Rachel Roy,female,United States,Q30,1974
Audrey Kitching,female,United States,Q30,1985
Ariel Garten,female,Canada,Q16,1979
Arefeh Mansouri,female,United States,Q30,1980
Arabella Pollen,female,United States,Q30,1961
Anya Hindmarch,female,United Kingdom,Q145,1968
Anne T. Hill,female,United States,Q30,1916
Anna Suzuki,female,Japan,Q17,1983
Ann Lowe,female,United States,Q30,1898
Coco Johnsen,female,United States,Q30,1974
Christa de Carouge,female,Switzerland,Q39,1936
Oksana Karavanska,female,Ukraine,Q212,1966
Rachel Antonoff,female,United States,Q30,1981
Tân Hēng-chhun,female,Taiwan,Q865,1909
Emma Knuckey,female,New Zealand,Q664,1913
Doris de Pont,female,New Zealand,Q664,1954
Geraldine M. Sherman,female,United States,Q30,1922
Fira Benenson,female,United States,Q30,1898
Teresa Barrick,female,United States,Q30,1960
Ruth Sacks Caplin,female,United States,Q30,1920
Lori Goldstein,female,United States,Q30,1956
Radhika Khanna,female,United States,Q30,1974
Glenda Reyna,female,Mexico,Q96,1952
Ida Sjöstedt,female,Sweden,Q34,1976
Rosana Pistolese,female,Italy,Q38,1922
María Araujo,female,Spain,Q29,1950
Madame Renaud,female,Spain,Q29,1868
Joana Valls,female,Spain,Q29,1855
Flora Villarreal Medina,female,Spain,Q29,1893
Véronique Nichanian,female,France,Q142,1954
Ana de Pombo,female,Spain,Q29,1895
Ioana Ciolacu,female,Romania,Q218,1982
Nur Yerlitaş,female,Turkey,Q43,1955
Voris,female,United States,Q30,1908
Fikirte Addis,female,Ethiopia,Q115,1981
Marine Serre,female,France,Q142,1991
Fiore Manni,female,Italy,Q38,1988
Haley Dunphy,female,United States,Q30,1993
Bob Bland,female,United States,Q30,1982
Ginette Spanier,female,France,Q142,1904
Suzan Mutesi,female,Australia,Q408,1986
Victoria Gres,female,Ukraine,Q212,1964
Julie Verhoeven,female,United Kingdom,Q145,1969
Adel Bespalov,female,Israel,Q801,1993
Magda Vámos,female,Hungary,Q28,1932
Alla Levashova,female,Soviet Union,Q15180,1918
Barbara Sanchez-Kane,female,Mexico,Q96,1985
Jutta Sika,female,Austria,Q40,1877
Lotta Jurica,female,Finland,Q33,1975
Ana Kras,female,United States,Q30,1984
Vanessa Schindler,female,Switzerland,Q39,1988
Aline Bernstein,female,United States,Q30,1880
Alice Roi,female,United States,Q30,1976
Gretchen Hirsch,female,United States,Q30,1979
Gordon Conway,female,United States,Q30,1894
Catharina Kruysveldt-de Mare,female,Kingdom of the Netherlands,Q29999,1874
Sylvia Owori,female,Uganda,Q1036,1976
Kalpana Shah,female,India,Q668,1948
Susan Holmes,female,New Zealand,Q664,1941
Daisy Kroon,female,Kingdom of the Netherlands,Q29999,1985
Cynthia Munwangari,female,Burundi,Q967,1990
Wendy Ponca,female,United States,Q30,1960
Thea Tewi,female,United States,Q30,1915
Kate Ker-Lane,female,United Kingdom,Q145,1861
Mascha de Vries,female,Kingdom of the Netherlands,Q29999,1972
Pascale Gatzen,female,Kingdom of the Netherlands,Q29999,1969
Adama Ndiaye,female,Senegal,Q1041,1977
Abigail Ashley,female,Ghana,Q117,1979
Grazyna Hase,female,Poland,Q36,1939
Barbara í Gongini,female,Kingdom of Denmark,Q756617,1966
Teona Gardapkhadze,female,Georgia,Q230,1983
Hata Sunako,female,Japan,Q17,1993
Yoshimi Fukutomi,female,Japan,Q17,1914
Nina Cuso,female,United States,Q30,1993
Gabriela Hearst,female,United States,Q30,1976
Candice Cuoco,female,United States,Q30,1988
Marie Huet,female,France,Q142,1859
Jacqueline Ayer,female,United States,Q30,1930
Judit Bojti,female,Hungary,Q28,1953
Lauren Tsai,female,United States,Q30,1998
Miriam Etz,female,Brazil,Q155,1914
Elly Lamaker,female,Kingdom of the Netherlands,Q29999,1922
Ruth Tarvydas,female,Australia,Q408,1947
Gomi Hayakawa,female,Japan,Q17,1995
Chloé Lukasiak,female,United States,Q30,2001
Alejandra Dorado,female,Bolivia,Q750,1969
Isabella Springmuhl Tejada,female,Guatemala,Q774,1996
Louella Ballerino,female,United States,Q30,1900
Susan Cianciolo,female,United States,Q30,1969
Mihoko Kiyokawa,female,Japan,Q17,1951
Ogino Izumi,female,Japan,Q17,1954
Daniela Ettlerová,female,Czech Republic,Q213,1987
Barbro Sörman,female,Sweden,Q34,1927
Meriem Bennani,female,Morocco,Q1028,1988
Delia Cancela,female,Argentina,Q414,1940
Lorna Jane Clarkson,female,Australia,Q408,1964
Madelaine Petsch,female,South Africa,Q258,1994
Karolin Klimek,female,Germany,Q183,1969
Anne Rufaidah,female,Indonesia,Q252,1962
Atoosa Ghalamfarsaei,female,Iran,Q794,1970
Rachel Trevor-Morgan,female,United Kingdom,Q145,1970
Yeojin Bae,female,Australia,Q408,1975
Hagar Alembik Hazofe,female,Israel,Q801,1955
Marithé Bachellerie,female,France,Q142,1942
Jo Zornik,female,Slovenia,Q215,1996
Lyona,female,Spain,Q29,1979
Elisabeth de Senneville,female,France,Q142,1946
Alannah Hill,female,Australia,Q408,1963
Irja Leimu,female,Finland,Q33,1939
Anneli Kukkonen,female,Finland,Q33,1946
Kristina Jakobsson-Kärki,female,Finland,Q33,1942
Ritva Kellokumpu,female,Finland,Q33,1936
Pura Lopez,female,Spain,Q29,1962
Nadezhda Lamanova,female,Soviet Union,Q15180,1861
Vicky Shu,female,Indonesia,Q252,1987
Irina Krutikova,female,Russia,Q159,1936
Mariya Kravtsova,female,Russia,Q159,1985
Anne Avantie,female,Indonesia,Q252,1966
Tasha Strogaya,female,Russia,Q159,1974
Larisa Selyanina,female,Russia,Q159,1952
Valentyna Sazonova,female,Ukraine,Q212,1955
Ekaterina Rozhdestvenskaya,female,Russia,Q159,1957
Annie Bonza,female,New Zealand,Q664,1940
Tetyana Ramus,female,Ukraine,Q212,1980
Ade Hassan,female,United Kingdom,Q145,1984
Shlomit Ofir,female,Israel,Q801,1982
Carla Fendi,female,Italy,Q38,1937
Carla Fernández,female,Mexico,Q96,1973
Bracha Baron,female,Israel,Q801,1956
Marialia Pacitto,female,United States,Q30,1989
Marzia Kjellberg,female,Italy,Q38,1992
Ana Locking,female,Spain,Q29,1970
Amsale Aberra,female,United States,Q30,1954
Amanda Wakeley,female,United Kingdom,Q145,1962
Mila Schön,female,Italy,Q38,1916
Micol Fontana,female,Italy,Q38,1913
Muma Gee,female,Nigeria,Q1033,1978
Pernia Qureshi,female,India,Q668,1984
Pascaline Edwards,female,Ghana,Q117,1970
Kimberly Ovitz,female,United States,Q30,1983
Kate Lambert,female,United Kingdom,Q145,1983
Mo'Cheddah,female,Nigeria,Q1033,1990
Naama Bezalel,female,Israel,Q801,1966
Klára Zsindelyné Tüdős,female,Hungary,Q28,1895
Kimberly Castillo,female,Dominican Republic,Q786,1988
Marina Spadafora,female,Italy,Q38,1959
Marina Ripa di Meana,female,Italy,Q38,1941
Marianne Alvoni,female,Switzerland,Q39,1964
Giuliana Camerino,female,Italy,Q38,1920
Raffaella Curiel,female,Italy,Q38,1943
Pia Wallén,female,Sweden,Q34,1957
Paola Frani,female,Italy,Q38,1962
Corina Smith,female,Venezuela,Q717,1991
Nadja Atwal,female,United States,Q30,1979
Anniesa Hasibuan,female,Indonesia,Q252,1986
Asma Sultana,female,Bangladesh,Q902,1977
Tamara Falcó Preysler,female,Spain,Q29,1981
Margarita Nuez Farnos,female,Spain,Q29,1940
María del Pilar Castaño Valencia,female,Colombia,Q739,1955
Sara Sommerfeld,female,Sweden,Q34,1977
Anya Ayoung-Chee,female,Trinidad and Tobago,Q754,1981
Aisleyne Horgan-Wallace,female,United Kingdom,Q145,1978
Agnimitra Paul,female,India,Q668,1973
Agneta Eckemyr,female,Sweden,Q34,1950
Jenny Skavlan,female,Norway,Q20,1986
Helen Yarmak,female,Russia,Q159,1949
Carme Mir i Llusada,female,Spain,Q29,1903
Yōko Watanabe,female,Japan,Q17,1978
Hiromi Yoshida,female,Japan,Q17,1941
Haru Isomura,female,Japan,Q17,1908
Helen Storey,female,United Kingdom,Q145,1959
Julie de Libran,female,France,Q142,1972
Carolyne Roehm,female,United States,Q30,1951
Asi Archibong-Arikpo,female,Nigeria,Q1033,1919
Jennifer Stano,female,United States,Q30,1985
Keysi Sayago,female,Venezuela,Q717,1993
Christina Oxenberg,female,United States,Q30,1962
Laila av Reyni,female,Kingdom of Denmark,Q756617,1980
Lina Posada,female,Colombia,Q739,1985
Malinda Damgaard,female,Sweden,Q34,1981
Tatiana Mikhalkova,female,Russia,Q159,1947
Lucy McKenzie,female,United Kingdom,Q145,1977
Neisha Crosland,female,United Kingdom,Q145,1960
Sirkka Vesa-Kantele,female,Finland,Q33,1928
Katri Niskanen,female,Finland,Q33,1986
Elisa Palomino,female,Spain,Q29,1969
Elvie Hill,female,Australia,Q408,1917
Rachel Comey,female,United States,Q30,1953
Gelen Ortín Riquelme,female,Spain,Q29,1979
Sreymom Ang,female,Cambodia,Q424,1992
Rachael Finley,female,United States,Q30,1986
Natalia Valevskaya,female,Russia,Q159,1978
Olga Brovkina,female,Russia,Q159,1970
Stacey Bendet,female,United States,Q30,1978
Alena Akhmadullina,female,Russia,Q159,1978
Frankie Abernathy,female,United States,Q30,1981
Sara Vrugt,female,Kingdom of the Netherlands,Q29999,1981
Joke van der Heyden,female,Kingdom of the Netherlands,Q29999,1938
Alet Pilon,female,Kingdom of the Netherlands,Q29999,1949
Liisi Eesmaa,female,Estonia,Q191,1984
Ketlin Bachmann,female,Estonia,Q191,1974
Hanneke Kok,female,Kingdom of the Netherlands,Q29999,1961
Lisa Weinberg,female,Kingdom of the Netherlands,Q29999,1983
Marcha Hüskes,female,Kingdom of the Netherlands,Q29999,1973
Ejiro Amos Tafiri,female,Nigeria,Q1033,1980
Aheda Zanetti,female,Australia,Q408,1967
Star Jones,female,United States,Q30,1962
Rosa Genoni,female,Italy,Q38,1867
Nidhi Yasha,female,India,Q668,1983
Lubica Kucerova,female,Slovakia,Q214,1983
Olivia von Halle,female,United Kingdom,Q145,1983
Hannah Marshall,female,United Kingdom,Q145,1984
Zainab Chottani,female,Pakistan,Q843,1982
Britt Samoson,female,Estonia,Q191,1982
Katja Sehurina,female,Latvia,Q211,1983
Claudia Brandmair,female,Austria,Q40,1975
María Vázquez,female,Argentina,Q414,1976
Sybilla Sorondo Mielzynski,female,Spain,Q29,1963
Sita Murt,female,Spain,Q29,1946
Thérèse Ngann,female,Cameroon,Q1009,1928
Pip Edwards,female,Australia,Q408,1980
Phoebe Dahl,female,United States,Q30,1988
Dr. Maaya,female,Japan,Q17,1975
Jole Veneziani,female,Italy,Q38,1901
Jae Jarrell,female,United States,Q30,1935
Margit Brandt,female,Kingdom of Denmark,Q756617,1945
Claire Stansfield,female,United Kingdom,Q145,1964
Kara Janx,female,South Africa,Q258,1976
Folake Coker,female,Nigeria,Q1033,1974
Wenche Lyche,female,Norway,Q20,1965
Tina Haagensen,female,Norway,Q20,1967
Ellinor Flor,female,Norway,Q20,1946
Nora Farah,female,Norway,Q20,1964
Paola Dominguín,female,Spain,Q29,1960
Ola Hudson,female,United States,Q30,1947
Nicole Miller,female,United States,Q30,1952
Holly Fulton,female,United Kingdom,Q145,1978
Ksenia Joost,female,Estonia,Q191,1983
Küllike Tuvikene,female,Estonia,Q191,1957
Ruta Tepp-Soonsein,female,Estonia,Q191,1973
Tiina Talumees,female,Estonia,Q191,1973
Maarja Tali,female,Estonia,Q191,1976
Paris Hilton,female,United States,Q30,1981
Costanza Caracciolo,female,Italy,Q38,1990
Clare West,female,United States,Q30,1879
Gaby Jouval,female,Switzerland,Q39,1892
Bethany Mota,female,United States,Q30,1995
Charlotte Olympia,female,United Kingdom,Q145,1981
Hunter Bell,female,United States,Q30,1981
Minnie Mortimer,female,United States,Q30,1980
Savannah Miller,female,United States,Q30,1978
Fam Irvoll,female,Norway,Q20,1980
Asma Hussain,female,India,Q668,1967
Hannah Weiland,female,United Kingdom,Q145,1990
Outi Les Pyy,female,Finland,Q33,1977
Ingy Alaa,female,Egypt,Q79,1983
Chriselle Lim,female,United States,Q30,1985
Olcay Gülşen,female,Kingdom of the Netherlands,Q29999,1980
Chiara Boni,female,Italy,Q38,1948
Catherine Daza,female,Colombia,Q739,1983
Carolina Marconi,female,Venezuela,Q717,1982
Biki,female,Italy,Q38,1906
Aida Domènech,female,Spain,Q29,1989
Dolores Gonzales,female,Mexico,Q96,1907
Simonetta Colonna di Cesarò,female,Italy,Q38,1922
Melissa Lee,female,Germany,Q183,1990
Aaju Peter,female,Canada,Q16,1960
Sally Victor,female,United States,Q30,1905
Dona Sarkar,female,United States,Q30,1980
Mirela Rupic,female,United States,Q30,1967
Fernanda Gattinoni,female,Italy,Q38,1906
Solveig Hisdal,female,Norway,Q20,1946
Oksana Mukha,female,Ukraine,Q212,1964
Nadya Dorofeeva,female,Ukraine,Q212,1990
Marie Seznec Martinez,female,France,Q142,1958
Maggy Rouff,female,France,Q142,1896
Madeleine Louise Jeannest,female,France,Q142,1892
Edith Mahier,female,United States,Q30,1892
Jo Sang-gyeong,female,South Korea,Q884,1973
Kyun-kun,female,Japan,Q17,1994
Wu Haiyan,female,People's Republic of China,Q148,1958
Maria Blaisse,female,Kingdom of the Netherlands,Q29999,1944
Dorothea Prühl,female,Germany,Q183,1937
Zahia Dehar,female,Algeria,Q262,1992
Yasmina Chelali,female,Algeria,Q262,1953
Sophia Kokosalaki,female,Greece,Q41,1972
Dasha Zhukova,female,Russia,Q159,1981
Lyudmila Dobrokhotova,female,Russia,Q159,1961
Riitta Immonen,female,Finland,Q33,1918
Reem Acra,female,Lebanon,Q822,2000
Sofia Richie,female,United States,Q30,1998
Paige Mycoskie,female,United States,Q30,1980
Maria Grazia Chiuri,female,Italy,Q38,1964
Tünde Rózsa,female,Hungary,Q28,1939
Masaba Gupta,female,India,Q668,1989
Amaka Osakwe,female,Nigeria,Q1033,1987
Lisa Xu,female,Australia,Q408,1986
Yuvna Kim,female,Mauritius,Q1027,1984
Anu Hint,female,Estonia,Q191,1961
Isabel Jiménez,female,Spain,Q29,1982
Jenni Ahtiainen,female,Finland,Q33,1976
Sasha Meneghel,female,Brazil,Q155,1998
Kimberley Garner,female,United Kingdom,Q145,1990
Anne Helene Gjelstad,female,Norway,Q20,1956
Bibi Russell,female,Bangladesh,Q902,1950
Eva Rorandelli,female,Italy,Q38,1977
Elizabeth Emanuel,female,United Kingdom,Q145,1953
Charlotte Eskildsen,female,Kingdom of Denmark,Q756617,1975
Damaris Evans,female,United Kingdom,Q145,1975
Bay Garnett,female,United Kingdom,Q145,1973
Purificación García,female,Spain,Q29,1952
Samantha Scarlette,female,United States,Q30,1990
Emma Hope,female,United Kingdom,Q145,1962
Cornelia James,female,United Kingdom,Q145,1917
Ivy May Pearce,female,Australia,Q408,1914
Nell Donnelly Reed,female,United States,Q30,1889
Lisa Folawiyo,female,Nigeria,Q1033,1976
Imelda Corcoran,female,Australia,Q408,1960
Rebecca Stirm,female,Belize,Q242,1993
Ivy Supersonic,female,United States,Q30,1967
Julie Chaiken,female,United States,Q30,1967
Olga Romanovskaya,female,Ukraine,Q212,1986
Sheryl Rubio,female,Venezuela,Q717,1992
Anne-Marie Beretta,female,France,Q142,1937
Kaylin Andres,female,United States,Q30,1985
Wendy Dagworthy,female,United Kingdom,Q145,1950
Ilana Efrati,female,Israel,Q801,1957
Jean Cacicedo,female,United States,Q30,1948
Maripol,female,France,Q142,1954
Yiqing Yin,female,France,Q142,1985
Muguette Buhler,female,France,Q142,1905
Sarah Bustani,female,Mexico,Q96,1968
Delphine Manivet,female,France,Q142,1976
Rakel,female,Colombia,Q739,1979
Vanessa Bruno,female,France,Q142,1967
Sammy Sheldon,female,United Kingdom,Q145,1967
Rose Repetto,female,France,Q142,1907
Benita Sena Okitey-Duah,female,Ghana,Q117,1976
Zoe Fontana,female,Italy,Q38,1911
Giovanna Fontana,female,Italy,Q38,1915
Maryna Asauliuk,female,Ukraine,Q212,1980
Jane Michael Ekanem,female,Nigeria,Q1033,1986
Shila Amzah,female,Malaysia,Q833,1990
Nagi Noda,female,Japan,Q17,1973
Michèle Rosier,female,France,Q142,1929
Ell-Maaja Randküla,female,Estonia,Q191,1939
Zsuzsa Ökrös,female,Hungary,Q28,1931
Veronika Repinc Bajrič,female,Slovenia,Q215,1971
Iman Aldebe,female,Sweden,Q34,1984
Emilia Wickstead,female,New Zealand,Q664,1983
Herma de Jong,female,Kingdom of the Netherlands,Q29999,1956
Coco Chanel,female,France,Q142,1883
Danit Peleg,female,Israel,Q801,1989
Herta Groves,female,Austria,Q40,1909
Vicky Martín Berrocal,female,Spain,Q29,1973
Princess Mafalda of Hesse and by Rhine,female,Germany,Q183,1965
Riddhima Kapoor Sahani,female,India,Q668,1980
Stella Jean,female,Italy,Q38,1979
Fəxriyə Xələfova,female,Azerbaijan,Q227,1969
Helen Ratkai,female,United States,Q30,1914
Dorota Sak,female,Poland,Q36,1962
Anastasia Schipanova,female,Russia,Q159,1998
Liis Tiisvelt,female,Estonia,Q191,1985
Astri Müül,female,Estonia,Q191,1963
Laetitzia Campbell,female,France,Q142,1996
Janet Lipkin,female,United States,Q30,1948
Anis Samanez,female,Peru,Q419,1989
Bouchra Salih,female,Morocco,Q1028,1974
Vuokko Nurmesniemi,female,Finland,Q33,1930
Mich Dulce,female,Philippines,Q928,1981
Karine Arabian,female,France,Q142,1967
Augusta Bernard,female,France,Q142,1886
Prudence Millinery,female,United Kingdom,Q145,1963
Heidi Klum,female,United States,Q30,1973
Anita Pallenberg,female,Italy,Q38,1942
Vivetta Ponti,female,Italy,Q38,1980
Lola Pop Brood,female,Kingdom of the Netherlands,Q29999,1985
Ghislaine de Polignac,female,France,Q142,1918
Emily Wilkens,female,United States,Q30,1917
Lucky Morani,female,India,Q668,1970
Ardina Moore,female,United States,Q30,1930
Kiki Divaris,female,Greece,Q41,1925
Alexandra Fischer-Roehler,female,Germany,Q183,1975
Julie Skarland,female,Norway,Q20,1960
Marie Deroubaix,female,France,Q142,1953
Janie Schaffer,female,United Kingdom,Q145,1961
Annelies Nuy,female,Kingdom of the Netherlands,Q29999,1960
Isabel Toledo,female,United States,Q30,1960
Ida Rosenthal,female,United States,Q30,1886
Michèle Lamy,female,France,Q142,1944
María Clè Leal,female,Spain,Q29,1980
Kirsti Kasnio,female,Finland,Q33,1937
Jennifer Lopez,female,United States,Q30,1969
Kathy Whitman,female,United States,Q30,1952
Willemijn Vonk,female,Kingdom of the Netherlands,Q29999,1959
Alison Carroll,female,Australia,Q408,1958
Selena,female,United States,Q30,1971
